"TICKET","TRANSACTION DATE","TRANSACTION TYPE","DETAILS","INSTRUMENT","PRICE","UNITS","DIRECTION","SPREAD COST","STOP LOSS","GUARANTEED STOP LOSS","TAKE PROFIT","TRAILING STOP","FINANCING","COMMISSION","GSL FEE","GSL PREMIUM","CONVERSION RATE","PL","AMOUNT","BALANCE"
"59201","2025-09-24 16:10:37 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59202","2025-09-24 16:10:38 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59203","2025-09-24 16:10:38 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59204","2025-09-24 16:10:38 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59205","2025-09-24 16:10:38 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59206","2025-09-24 16:10:39 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59207","2025-09-24 16:10:39 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59208","2025-09-24 16:10:39 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59209","2025-09-24 16:10:41 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17551","1000.00","Buy","","1.17526","","1.17568","","","","","","","","",""
"59210","2025-09-24 16:10:41 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17442","1000.00","Sell","","1.17467","","1.17425","","","","","","","","",""
"59211","2025-09-24 16:10:41 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17601","1000.00","Buy","","1.17576","","1.17618","","","","","","","","",""
"59212","2025-09-24 16:10:41 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17392","1000.00","Sell","","1.17417","","1.17375","","","","","","","","",""
"59213","2025-09-24 16:10:42 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17651","1000.00","Buy","","1.17626","","1.17668","","","","","","","","",""
"59214","2025-09-24 16:10:42 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17342","1000.00","Sell","","1.17367","","1.17325","","","","","","","","",""
"59215","2025-09-24 16:10:42 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17701","1000.00","Buy","","1.17676","","1.17718","","","","","","","","",""
"59216","2025-09-24 16:10:42 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17292","1000.00","Sell","","1.17317","","1.17275","","","","","","","","",""
"59217","2025-09-24 16:10:43 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17751","1000.00","Buy","","1.17726","","1.17768","","","","","","","","",""
"59218","2025-09-24 16:10:43 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17242","1000.00","Sell","","1.17267","","1.17225","","","","","","","","",""
"59219","2025-09-24 16:12:43 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59220","2025-09-24 16:12:44 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59221","2025-09-24 16:12:44 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59222","2025-09-24 16:12:44 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59223","2025-09-24 16:12:44 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59224","2025-09-24 16:12:45 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59225","2025-09-24 16:12:45 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59226","2025-09-24 16:12:45 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59227","2025-09-24 16:12:45 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59228","2025-09-24 16:12:46 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59229","2025-09-24 16:12:47 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17523","","1.17565","","","","","","","","",""
"59230","2025-09-24 16:12:47 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17465","","1.17423","","","","","","","","",""
"59231","2025-09-24 16:12:47 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17573","","1.17615","","","","","","","","",""
"59232","2025-09-24 16:12:48 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17415","","1.17373","","","","","","","","",""
"59233","2025-09-24 16:12:48 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17623","","1.17665","","","","","","","","",""
"59234","2025-09-24 16:12:48 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17365","","1.17323","","","","","","","","",""
"59235","2025-09-24 16:12:48 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17673","","1.17715","","","","","","","","",""
"59236","2025-09-24 16:12:49 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17315","","1.17273","","","","","","","","",""
"59237","2025-09-24 16:12:49 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17723","","1.17765","","","","","","","","",""
"59238","2025-09-24 16:12:49 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17265","","1.17223","","","","","","","","",""
"59239","2025-09-24 16:14:50 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59240","2025-09-24 16:14:50 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59241","2025-09-24 16:14:50 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59242","2025-09-24 16:14:50 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59243","2025-09-24 16:14:51 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59244","2025-09-24 16:14:51 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59245","2025-09-24 16:14:51 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59246","2025-09-24 16:14:51 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59247","2025-09-24 16:14:52 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59248","2025-09-24 16:14:52 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59249","2025-09-24 16:14:53 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17523","","1.17565","","","","","","","","",""
"59250","2025-09-24 16:14:54 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17465","","1.17423","","","","","","","","",""
"59251","2025-09-24 16:14:54 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17573","","1.17615","","","","","","","","",""
"59252","2025-09-24 16:14:54 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17415","","1.17373","","","","","","","","",""
"59253","2025-09-24 16:14:54 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17623","","1.17665","","","","","","","","",""
"59254","2025-09-24 16:14:54 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17365","","1.17323","","","","","","","","",""
"59255","2025-09-24 16:14:55 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17673","","1.17715","","","","","","","","",""
"59256","2025-09-24 16:14:55 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17315","","1.17273","","","","","","","","",""
"59257","2025-09-24 16:14:55 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17723","","1.17765","","","","","","","","",""
"59258","2025-09-24 16:14:55 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17265","","1.17223","","","","","","","","",""
"59259","2025-09-24 16:16:56 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59260","2025-09-24 16:16:56 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59261","2025-09-24 16:16:57 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59262","2025-09-24 16:16:57 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59263","2025-09-24 16:16:57 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59264","2025-09-24 16:16:57 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59265","2025-09-24 16:16:58 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59266","2025-09-24 16:16:58 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59267","2025-09-24 16:16:58 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59268","2025-09-24 16:16:58 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59269","2025-09-24 16:17:00 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17523","","1.17564","","","","","","","","",""
"59270","2025-09-24 16:17:00 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17465","","1.17424","","","","","","","","",""
"59271","2025-09-24 16:17:00 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17573","","1.17614","","","","","","","","",""
"59272","2025-09-24 16:17:01 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17415","","1.17374","","","","","","","","",""
"59273","2025-09-24 16:17:01 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17623","","1.17664","","","","","","","","",""
"59274","2025-09-24 16:17:01 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17365","","1.17324","","","","","","","","",""
"59275","2025-09-24 16:17:01 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17673","","1.17714","","","","","","","","",""
"59276","2025-09-24 16:17:02 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17315","","1.17274","","","","","","","","",""
"59277","2025-09-24 16:17:02 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17723","","1.17764","","","","","","","","",""
"59278","2025-09-24 16:17:02 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17265","","1.17224","","","","","","","","",""
"59279","2025-09-24 16:19:03 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59280","2025-09-24 16:19:03 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59281","2025-09-24 16:19:03 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59282","2025-09-24 16:19:03 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59283","2025-09-24 16:19:04 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59284","2025-09-24 16:19:04 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59285","2025-09-24 16:19:04 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59286","2025-09-24 16:19:05 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59287","2025-09-24 16:19:05 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59288","2025-09-24 16:19:05 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59289","2025-09-24 16:19:07 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17523","","1.17564","","","","","","","","",""
"59290","2025-09-24 16:19:07 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17465","","1.17424","","","","","","","","",""
"59291","2025-09-24 16:19:07 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17573","","1.17614","","","","","","","","",""
"59292","2025-09-24 16:19:07 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17415","","1.17374","","","","","","","","",""
"59293","2025-09-24 16:19:08 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17623","","1.17664","","","","","","","","",""
"59294","2025-09-24 16:19:08 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17365","","1.17324","","","","","","","","",""
"59295","2025-09-24 16:19:08 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17673","","1.17714","","","","","","","","",""
"59296","2025-09-24 16:19:08 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17315","","1.17274","","","","","","","","",""
"59297","2025-09-24 16:19:09 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17723","","1.17764","","","","","","","","",""
"59298","2025-09-24 16:19:09 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17265","","1.17224","","","","","","","","",""
"59299","2025-09-24 16:21:09 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59300","2025-09-24 16:21:10 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59301","2025-09-24 16:21:10 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59302","2025-09-24 16:21:10 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59303","2025-09-24 16:21:10 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59304","2025-09-24 16:21:11 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59305","2025-09-24 16:21:11 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59306","2025-09-24 16:21:11 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59307","2025-09-24 16:21:13 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59308","2025-09-24 16:21:13 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59309","2025-09-24 16:21:15 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17524","","1.17564","","","","","","","","",""
"59310","2025-09-24 16:21:15 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17464","","1.17424","","","","","","","","",""
"59311","2025-09-24 16:21:15 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17574","","1.17614","","","","","","","","",""
"59312","2025-09-24 16:21:15 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17414","","1.17374","","","","","","","","",""
"59313","2025-09-24 16:21:16 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17624","","1.17664","","","","","","","","",""
"59314","2025-09-24 16:21:16 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17364","","1.17324","","","","","","","","",""
"59315","2025-09-24 16:21:16 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17674","","1.17714","","","","","","","","",""
"59316","2025-09-24 16:21:16 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17314","","1.17274","","","","","","","","",""
"59317","2025-09-24 16:21:17 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17724","","1.17764","","","","","","","","",""
"59318","2025-09-24 16:21:17 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17264","","1.17224","","","","","","","","",""
"59319","2025-09-24 16:23:17 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59320","2025-09-24 16:23:18 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59321","2025-09-24 16:23:18 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59322","2025-09-24 16:23:18 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59323","2025-09-24 16:23:18 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59324","2025-09-24 16:23:19 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59325","2025-09-24 16:23:19 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59326","2025-09-24 16:23:19 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59327","2025-09-24 16:23:19 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59328","2025-09-24 16:23:20 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59329","2025-09-24 16:23:21 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17524","","1.17564","","","","","","","","",""
"59330","2025-09-24 16:23:21 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17464","","1.17424","","","","","","","","",""
"59331","2025-09-24 16:23:22 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17574","","1.17614","","","","","","","","",""
"59332","2025-09-24 16:23:22 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17414","","1.17374","","","","","","","","",""
"59333","2025-09-24 16:23:22 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17624","","1.17664","","","","","","","","",""
"59334","2025-09-24 16:23:22 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17364","","1.17324","","","","","","","","",""
"59335","2025-09-24 16:23:23 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17674","","1.17714","","","","","","","","",""
"59336","2025-09-24 16:23:23 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17314","","1.17274","","","","","","","","",""
"59337","2025-09-24 16:23:23 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17724","","1.17764","","","","","","","","",""
"59338","2025-09-24 16:23:23 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17264","","1.17224","","","","","","","","",""
"59339","2025-09-24 16:25:25 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59340","2025-09-24 16:25:25 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"59341","2025-09-24 16:25:25 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
