ID,Type,Instrument,Units,Price,Time,pl
56596,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15199,2025-09-24T11:29:47.136799820Z,
56597,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15219,2025-09-24T11:29:47.510053440Z,
56598,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15239,2025-09-24T11:29:47.866289719Z,
56599,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15259,2025-09-24T11:29:48.338352209Z,
56600,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15279,2025-09-24T11:29:48.705035439Z,
56601,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15299,2025-09-24T11:29:49.069007034Z,
56602,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15319,2025-09-24T11:29:49.425851465Z,
56603,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15339,2025-09-24T11:29:49.790259165Z,
56604,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15359,2025-09-24T11:29:50.167717159Z,
56605,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15379,2025-09-24T11:29:50.541589089Z,
56606,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15399,2025-09-24T11:29:50.908978301Z,
56607,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15419,2025-09-24T11:29:51.268936762Z,
56608,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15439,2025-09-24T11:29:51.644361377Z,
56609,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15459,2025-09-24T11:29:52.016150811Z,
56610,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15479,2025-09-24T11:29:52.374923432Z,
56611,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15499,2025-09-24T11:29:52.741826128Z,
56612,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15519,2025-09-24T11:29:53.102756031Z,
56613,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15539,2025-09-24T11:29:53.479266109Z,
56614,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15559,2025-09-24T11:29:53.869087596Z,
56615,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15579,2025-09-24T11:29:54.244932744Z,
56616,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15599,2025-09-24T11:29:54.614592509Z,
56617,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15619,2025-09-24T11:29:54.979059424Z,
56618,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15639,2025-09-24T11:29:55.349238866Z,
56619,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15659,2025-09-24T11:29:55.731106755Z,
56620,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15679,2025-09-24T11:29:56.088058028Z,
56621,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15699,2025-09-24T11:29:56.449670781Z,
56622,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15719,2025-09-24T11:29:56.808780098Z,
56623,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15739,2025-09-24T11:29:57.182798819Z,
56624,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15759,2025-09-24T11:29:57.554958847Z,
56625,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15779,2025-09-24T11:29:57.933358235Z,
56626,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15799,2025-09-24T11:29:58.309873824Z,
56627,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15819,2025-09-24T11:29:58.675626881Z,
56628,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15839,2025-09-24T11:29:59.043068595Z,
56629,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15859,2025-09-24T11:29:59.409024827Z,
56630,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15879,2025-09-24T11:29:59.783422969Z,
56631,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15899,2025-09-24T11:30:00.149373208Z,
56632,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15919,2025-09-24T11:30:00.623663052Z,
56633,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15939,2025-09-24T11:30:00.984165971Z,
56634,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15959,2025-09-24T11:30:01.343458483Z,
56635,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15979,2025-09-24T11:30:01.729487965Z,
56636,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15999,2025-09-24T11:30:02.108503348Z,
56637,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16019,2025-09-24T11:30:02.472824400Z,
56638,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16039,2025-09-24T11:30:02.850083354Z,
56639,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16059,2025-09-24T11:30:03.222466791Z,
56640,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16079,2025-09-24T11:30:03.609362338Z,
56641,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16099,2025-09-24T11:30:03.982142877Z,
56642,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16119,2025-09-24T11:30:04.338941335Z,
56643,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16139,2025-09-24T11:30:04.695490142Z,
56644,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16159,2025-09-24T11:30:05.074707998Z,
56645,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16179,2025-09-24T11:30:05.441344619Z,
56646,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16199,2025-09-24T11:30:05.799104495Z,
56647,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16219,2025-09-24T11:30:06.163510357Z,
56648,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16239,2025-09-24T11:30:06.535440649Z,
56649,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16259,2025-09-24T11:30:06.912619445Z,
56650,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16279,2025-09-24T11:30:07.282008426Z,
56651,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16299,2025-09-24T11:30:07.665896461Z,
56652,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16319,2025-09-24T11:30:08.037509786Z,
56653,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16339,2025-09-24T11:30:08.416859562Z,
56654,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16359,2025-09-24T11:30:08.784871633Z,
56655,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16379,2025-09-24T11:30:09.156009989Z,
56656,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16399,2025-09-24T11:30:09.530732895Z,
56657,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16419,2025-09-24T11:30:09.900931976Z,
56658,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16439,2025-09-24T11:30:10.258400007Z,
56659,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16459,2025-09-24T11:30:10.621975727Z,
56660,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16479,2025-09-24T11:30:10.979938678Z,
56661,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16499,2025-09-24T11:30:11.358088273Z,
56662,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16519,2025-09-24T11:30:11.734915477Z,
56663,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16539,2025-09-24T11:30:12.111239871Z,
56664,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16559,2025-09-24T11:30:12.482185655Z,
56665,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16579,2025-09-24T11:30:12.845304181Z,
56666,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16599,2025-09-24T11:30:13.221325883Z,
56667,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16619,2025-09-24T11:30:13.591822486Z,
56668,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16639,2025-09-24T11:30:13.960354936Z,
56669,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16659,2025-09-24T11:30:14.339871954Z,
56670,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16679,2025-09-24T11:30:14.746069744Z,
56671,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16699,2025-09-24T11:30:15.115422230Z,
56672,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16719,2025-09-24T11:30:15.493892265Z,
56673,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16739,2025-09-24T11:30:15.868645100Z,
56674,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16759,2025-09-24T11:30:16.229796315Z,
56675,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16779,2025-09-24T11:30:16.593892127Z,
56676,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16799,2025-09-24T11:30:16.957805186Z,
56677,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16819,2025-09-24T11:30:17.334898139Z,
56678,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16839,2025-09-24T11:30:17.700891222Z,
56679,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16859,2025-09-24T11:30:18.066027262Z,
56680,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16879,2025-09-24T11:30:18.428887454Z,
56681,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16899,2025-09-24T11:30:18.803597749Z,
56682,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16919,2025-09-24T11:30:19.176532770Z,
56683,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16939,2025-09-24T11:30:19.566607683Z,
56684,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16959,2025-09-24T11:30:19.928679306Z,
56685,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16979,2025-09-24T11:30:20.300534299Z,
56686,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.16999,2025-09-24T11:30:20.691340015Z,
56687,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17019,2025-09-24T11:30:21.073085015Z,
56688,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17039,2025-09-24T11:30:21.450107562Z,
56689,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17059,2025-09-24T11:30:21.838096699Z,
56690,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17079,2025-09-24T11:30:22.659835395Z,
56691,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17099,2025-09-24T11:30:23.025069440Z,
56692,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17119,2025-09-24T11:30:23.404957421Z,
56693,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17139,2025-09-24T11:30:23.772609080Z,
56694,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17159,2025-09-24T11:30:24.188779422Z,
56695,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17179,2025-09-24T11:30:24.554994507Z,
56696,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17199,2025-09-24T11:30:24.986496714Z,
56697,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17219,2025-09-24T11:30:25.376150600Z,
56698,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17239,2025-09-24T11:30:25.755991772Z,
56699,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17259,2025-09-24T11:30:26.126024248Z,
56700,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17279,2025-09-24T11:30:26.494540122Z,
56701,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17299,2025-09-24T11:30:26.871571262Z,
56702,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17319,2025-09-24T11:30:27.256638484Z,
56703,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17339,2025-09-24T11:30:27.634557355Z,
56704,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17359,2025-09-24T11:30:27.996610386Z,
56705,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17379,2025-09-24T11:30:28.370121383Z,
56706,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17399,2025-09-24T11:30:28.739273389Z,
56707,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17419,2025-09-24T11:30:29.109261068Z,
56708,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17439,2025-09-24T11:30:29.485612989Z,
56709,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17459,2025-09-24T11:30:29.851888995Z,
56710,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.17479,2025-09-24T11:30:30.207129594Z,
56711,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.07919,2025-09-24T11:30:32.273014509Z,
56712,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.07939,2025-09-24T11:30:32.642428941Z,
56713,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.07959,2025-09-24T11:30:33.034619097Z,
56714,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.07979,2025-09-24T11:30:33.412158173Z,
56715,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.07999,2025-09-24T11:30:33.784271149Z,
56716,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08019,2025-09-24T11:30:34.157662199Z,
56717,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08039,2025-09-24T11:30:34.533669990Z,
56718,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08059,2025-09-24T11:30:34.894965842Z,
56719,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08079,2025-09-24T11:30:35.261090198Z,
56720,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08099,2025-09-24T11:30:35.632460793Z,
56721,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08119,2025-09-24T11:30:36.007532279Z,
56722,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08139,2025-09-24T11:30:36.378873461Z,
56723,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08159,2025-09-24T11:30:36.753082426Z,
56724,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08179,2025-09-24T11:30:37.109239533Z,
56725,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08199,2025-09-24T11:30:37.490745354Z,
56726,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08219,2025-09-24T11:30:37.850416234Z,
56727,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08239,2025-09-24T11:30:38.217291465Z,
56728,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08259,2025-09-24T11:30:38.587080372Z,
56729,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08279,2025-09-24T11:30:38.976251181Z,
56730,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08299,2025-09-24T11:30:39.353552194Z,
56731,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08319,2025-09-24T11:30:39.730348287Z,
56732,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08339,2025-09-24T11:30:40.092749147Z,
56733,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08359,2025-09-24T11:30:40.474494768Z,
56734,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08379,2025-09-24T11:30:40.857209675Z,
56735,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08399,2025-09-24T11:30:41.236307150Z,
56736,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08419,2025-09-24T11:30:41.609493249Z,
56737,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08439,2025-09-24T11:30:41.974765985Z,
56738,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08459,2025-09-24T11:30:42.347736209Z,
56739,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08479,2025-09-24T11:30:42.717999928Z,
56740,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08499,2025-09-24T11:30:43.092773678Z,
56741,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08519,2025-09-24T11:30:43.461975799Z,
56742,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08539,2025-09-24T11:30:43.835734709Z,
56743,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08559,2025-09-24T11:30:44.210698578Z,
56744,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08579,2025-09-24T11:30:44.586737027Z,
56745,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08599,2025-09-24T11:30:44.955541960Z,
56746,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08619,2025-09-24T11:30:45.323232504Z,
56747,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08639,2025-09-24T11:30:45.694198268Z,
56748,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08659,2025-09-24T11:30:46.060596564Z,
56749,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08679,2025-09-24T11:30:46.428446934Z,
56750,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08699,2025-09-24T11:30:46.790195906Z,
56751,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08719,2025-09-24T11:30:47.159008186Z,
56752,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08739,2025-09-24T11:30:47.525669056Z,
56753,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08759,2025-09-24T11:30:47.888313747Z,
56754,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08779,2025-09-24T11:30:48.267980807Z,
56755,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08799,2025-09-24T11:30:48.641712182Z,
56756,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08819,2025-09-24T11:30:49.000760236Z,
56757,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08839,2025-09-24T11:30:49.366985024Z,
56758,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08859,2025-09-24T11:30:49.744822110Z,
56759,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08879,2025-09-24T11:30:50.126036146Z,
56760,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08899,2025-09-24T11:30:50.492818495Z,
56761,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08919,2025-09-24T11:30:50.864862113Z,
56762,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08939,2025-09-24T11:30:51.241787242Z,
56763,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08959,2025-09-24T11:30:51.626934169Z,
56764,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08979,2025-09-24T11:30:51.999748922Z,
56765,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.08999,2025-09-24T11:30:52.376110188Z,
56766,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09019,2025-09-24T11:30:52.746235673Z,
56767,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09039,2025-09-24T11:30:53.127669962Z,
56768,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09059,2025-09-24T11:30:53.542508943Z,
56769,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09079,2025-09-24T11:30:53.898696453Z,
56770,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09099,2025-09-24T11:30:54.256515744Z,
56771,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09119,2025-09-24T11:30:54.619836675Z,
56772,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09139,2025-09-24T11:30:55.002800532Z,
56773,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09159,2025-09-24T11:30:55.377715900Z,
56774,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09179,2025-09-24T11:30:55.737236080Z,
56775,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09199,2025-09-24T11:30:56.110969216Z,
56776,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09219,2025-09-24T11:30:56.470286483Z,
56777,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09239,2025-09-24T11:30:56.842625953Z,
56778,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09259,2025-09-24T11:30:57.226114786Z,
56779,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09279,2025-09-24T11:30:57.593614036Z,
56780,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09299,2025-09-24T11:30:57.972747230Z,
56781,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09319,2025-09-24T11:30:58.352129645Z,
56782,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09339,2025-09-24T11:30:58.725429680Z,
56783,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09359,2025-09-24T11:30:59.108377819Z,
56784,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09379,2025-09-24T11:30:59.492493949Z,
56785,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09399,2025-09-24T11:30:59.857316324Z,
56786,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09419,2025-09-24T11:31:00.222551547Z,
56787,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09439,2025-09-24T11:31:00.603104058Z,
56788,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09459,2025-09-24T11:31:00.996307746Z,
56789,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09479,2025-09-24T11:31:01.376352033Z,
56790,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09499,2025-09-24T11:31:01.757233209Z,
56791,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09519,2025-09-24T11:31:02.129689186Z,
56792,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09539,2025-09-24T11:31:02.540714561Z,
56793,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09559,2025-09-24T11:31:02.895404404Z,
56794,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09579,2025-09-24T11:31:03.297328578Z,
56795,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09599,2025-09-24T11:31:03.675319011Z,
56796,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09619,2025-09-24T11:31:04.050668165Z,
56797,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09639,2025-09-24T11:31:04.403955639Z,
56798,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09659,2025-09-24T11:31:04.772978233Z,
56799,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09679,2025-09-24T11:31:05.126860539Z,
56800,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09699,2025-09-24T11:31:05.495413886Z,
56801,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09719,2025-09-24T11:31:05.867391718Z,
56802,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09739,2025-09-24T11:31:06.248596088Z,
56803,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09759,2025-09-24T11:31:06.621764606Z,
56804,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09779,2025-09-24T11:31:06.981509413Z,
56805,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09799,2025-09-24T11:31:07.341002010Z,
56806,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09819,2025-09-24T11:31:07.705053867Z,
56807,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09839,2025-09-24T11:31:08.069988655Z,
56808,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09859,2025-09-24T11:31:08.431950771Z,
56809,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09879,2025-09-24T11:31:08.804464004Z,
56810,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09899,2025-09-24T11:31:09.174297620Z,
56811,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09919,2025-09-24T11:31:09.533987971Z,
56812,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09939,2025-09-24T11:31:09.909200790Z,
56813,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.09959,2025-09-24T11:31:10.278672461Z,
